"customer_id","experiment_group","name","signup_date","age","country","total_order","total_transaction","aov"
16399,B,Alexis Rodriguez,"2025-01-01",47,AU,1,107.27,107.27
16401,B,Rachel Russell,"2023-05-29",73,BR,1,633.45,633.45
16407,B,Kimberly Donovan,"2024-06-08",18,CA,1,81.51,81.51
16409,B,Heather Campbell,"2023-05-15",28,AU,1,64.51,64.51
16415,B,Justin Oconnor,"2022-07-31",28,ZA,1,56.86,56.86
16423,B,Kenneth Williams,"2021-01-24",34,ZA,1,127.42,127.42
16435,B,Yolanda Mitchell,"2024-06-25",27,GB,2,200.02,100.01
16438,A,Caleb Gay,"2024-09-22",50,ES,2,221.92,110.96
16440,A,Brandon Lopez,"2025-09-26",55,BR,1,44.65,44.65
16447,B,Christine Scott,"2025-01-24",31,NL,1,42.57,42.57
16448,A,Patrick Cunningham,"2025-06-30",25,BR,2,769.75,384.88
16451,B,Traci Reynolds,"2025-03-05",71,US,1,160.28,160.28
16454,A,Kelly Smith DDS,"2022-11-13",56,AE,2,264.58,132.29
16456,A,Rebecca Moss,"2020-05-17",58,NL,1,143.0,143.0
16459,B,Crystal Bailey,"2023-02-26",53,MX,1,467.67,467.67
16460,A,Jacob Hill,"2022-06-09",73,BR,1,116.86,116.86
16472,A,Mary Ward DVM,"2020-01-01",30,NL,1,34.13,34.13
16475,B,Ryan Potter,"2023-08-04",21,NL,1,67.98,67.98
16476,A,Dr. Kevin Boyd,"2022-12-25",60,SG,1,18.03,18.03
16481,B,Kristen Mills,"2021-04-24",71,SG,1,209.66,209.66
16483,B,Diamond Howard,"2024-01-11",65,IN,1,113.45,113.45
16484,A,Christopher Williams,"2024-10-12",55,US,1,106.08,106.08
16485,B,David Clayton,"2020-02-10",61,MX,2,184.41,92.2
16498,A,Dana Williams,"2023-10-24",66,US,2,93.83,46.92
16499,B,Alejandra Ramsey,"2024-04-05",26,DE,2,329.29,164.64
16501,B,Luke Becker,"2020-11-03",44,US,2,406.37,203.18
16502,A,Brian Thomas,"2024-11-22",23,BR,1,15.01,15.01
16503,B,Ryan Gonzalez,"2024-03-02",74,DE,2,96.91,48.46
16504,A,Annette Solomon,"2025-03-22",50,US,1,142.44,142.44
16505,B,Christina Werner,"2024-11-28",63,IN,1,752.46,752.46
16510,A,George Bailey,"2020-06-06",72,PL,1,96.3,96.3
16516,A,Brandon Rojas,"2024-01-02",60,IN,1,96.55,96.55
16520,A,Melissa Smith,"2021-02-14",27,AU,2,262.3,131.15
16522,A,Richard Dawson,"2024-05-26",38,US,3,599.04,199.68
16524,A,Dr. Marcus Larson,"2023-04-26",20,ZA,1,642.78,642.78
16525,B,David Patel,"2023-08-10",42,DE,2,223.05,111.53
16526,A,Jessica Walker,"2021-07-17",60,DE,1,50.62,50.62
16532,A,Jeremy Hernandez,"2023-08-14",46,CA,2,329.01,164.51
16535,B,Edwin Dean,"2024-11-30",65,AE,1,16.04,16.04
16539,B,Krystal Rodgers,"2020-12-30",69,BR,2,139.19,69.59
16540,A,Jason Shannon,"2020-05-02",57,US,1,16.32,16.32
16542,A,Kevin Hull,"2022-12-14",61,GB,1,109.44,109.44
16546,A,Alex White,"2023-07-20",70,GB,1,35.56,35.56
16547,B,Jasmine Clark,"2021-07-01",39,IN,1,101.12,101.12
16552,A,Christian Willis,"2024-04-12",34,JP,1,35.12,35.12
16553,B,James Hampton,"2025-02-07",39,GB,2,747.36,373.68
16555,B,Scott Hall,"2025-07-04",30,CA,2,121.52,60.76
16558,A,Lisa Hoffman,"2022-07-21",53,AU,3,688.38,229.46
16560,A,Michael Solis,"2023-03-29",34,AU,2,631.47,315.74
16563,B,Scott Sullivan,"2021-03-28",49,CA,1,116.69,116.69
16567,B,Kelly Salas,"2021-11-17",70,ES,1,44.09,44.09
16571,B,Robert Arnold,"2021-04-14",36,BR,2,69.53,34.76
16572,A,Steven Miller,"2025-01-18",72,IN,2,239.26,119.63
16574,A,Sarah Flynn,"2024-05-06",70,US,1,19.76,19.76
16583,B,Sophia Juarez,"2023-07-10",49,JP,1,270.55,270.55
16585,B,Robert Reed,"2023-07-02",38,GB,1,112.0,112.0
16598,A,Wayne Anderson,"2025-02-07",65,BR,1,61.65,61.65
16602,A,Lisa Orr,"2020-06-20",57,AE,1,36.13,36.13
16605,B,Mrs. Melissa Joseph,"2025-08-11",62,US,1,249.53,249.53
16608,A,Jennifer Casey,"2022-10-23",60,GB,1,290.27,290.27
16610,A,Jennifer Adkins,"2020-06-10",62,NL,1,33.97,33.97
16614,A,Vincent Carey,"2022-12-01",37,DE,1,137.38,137.38
16616,A,Emily Hart,"2025-10-15",34,US,1,108.78,108.78
16618,A,Sherry Nunez,"2021-11-29",60,FR,1,153.44,153.44
16623,B,Stephanie Barnett,"2023-09-18",40,SE,1,41.35,41.35
16627,B,Kelsey Hancock,"2022-09-05",68,FR,2,138.63,69.32
16631,B,Joshua Fitzpatrick,"2020-05-08",24,GB,2,47.65,23.83
16632,A,Chad Floyd,"2021-11-11",27,NL,2,656.59,328.29
16640,A,Ryan Howard,"2020-10-24",48,JP,1,52.87,52.87
16642,A,Christopher Martinez,"2021-11-28",22,DE,1,200.84,200.84
16645,B,Frank Solomon,"2021-11-26",49,US,1,17.58,17.58
16651,B,Karen Rogers,"2023-10-03",39,MX,2,115.18,57.59
16653,B,Veronica Rice,"2020-04-02",38,GB,1,170.12,170.12
16654,A,James Pearson,"2020-01-09",72,CA,1,73.63,73.63
16656,A,Taylor Gonzales,"2024-08-04",67,MX,2,76.08,38.04
16658,A,Samantha Diaz,"2020-11-13",66,FR,3,426.37,142.12
16664,A,Timothy Moreno,"2025-02-23",70,ES,1,37.66,37.66
16665,B,Paul Farrell,"2023-10-06",72,US,2,61.11,30.56
16668,A,Shane Leonard,"2024-12-10",59,MX,1,192.99,192.99
16675,B,Spencer Smith,"2021-11-24",43,IN,2,302.13,151.06
16679,B,James Byrd,"2024-06-13",56,US,1,422.66,422.66
16681,B,Robin Martinez,"2021-07-09",68,MX,2,48.5,24.25
16685,B,Paul Oneill,"2022-09-20",56,IN,1,285.65,285.65
16686,A,Elizabeth Cook,"2021-10-23",25,AE,1,53.43,53.43
16687,B,Tiffany Watson,"2021-12-30",39,US,1,31.38,31.38
16691,B,Victoria Benjamin,"2021-04-22",45,ZA,1,173.0,173.0
16693,B,Jonathan Stevens,"2021-05-10",21,BR,2,116.39,58.19
16694,A,Andrew Wells,"2024-06-05",73,AU,1,249.86,249.86
16699,B,Laura Davenport,"2024-08-21",26,AU,4,390.25,97.56
16703,B,Veronica Alexander,"2022-10-11",29,IN,1,34.18,34.18
16709,B,Bethany Hudson,"2023-06-14",19,SE,2,155.91,77.96
16712,A,Crystal Williams,"2021-03-30",71,DE,2,170.34,85.17
16718,A,Brian Miller,"2021-10-30",71,DE,3,403.12,134.37
16719,B,Jeff Lynch,"2024-01-19",58,BR,2,182.25,91.13
16721,B,Mr. David Mejia,"2020-09-25",61,DE,2,224.36,112.18
16722,A,Laura Mack,"2023-04-20",18,FR,1,19.5,19.5
16724,A,Jason Gonzalez,"2023-07-07",40,IN,2,135.56,67.78
16727,B,Sean Mann,"2024-05-03",65,AU,1,66.22,66.22
16728,A,Abigail White,"2022-07-02",51,AU,1,101.63,101.63
16730,A,Jeffrey Wagner IV,"2022-06-30",23,IN,1,66.06,66.06
16735,B,Kristin Robertson,"2022-05-30",41,SG,2,198.15,99.07
16736,A,John Lopez,"2023-05-11",37,PL,1,33.06,33.06
16737,B,Lisa Thompson,"2023-11-08",49,DE,2,325.07,162.54
16748,A,Chelsea Blankenship,"2022-03-23",55,IN,1,301.69,301.69
16749,B,Danielle Brown,"2023-02-05",66,GB,3,303.88,101.29
16754,A,Andrea Cline,"2022-04-09",41,GB,2,239.33,119.67
16755,B,Amy Martin,"2024-10-27",50,MX,1,376.88,376.88
16757,B,Bethany Sullivan,"2023-07-05",64,NL,1,39.6,39.6
16759,B,Elizabeth Maxwell,"2021-11-29",64,MX,2,78.42,39.21
16763,B,Chris Diaz,"2025-02-05",31,BR,2,226.53,113.27
16768,A,Cassie Trujillo,"2022-03-19",55,ES,3,121.75,40.58
16772,A,Amy Bailey,"2022-10-24",74,US,2,679.19,339.6
16773,B,Robert Stout,"2020-04-29",34,US,3,356.86,118.95
16777,B,Emily Reeves,"2023-05-27",33,NL,1,395.67,395.67
16778,A,Amanda Smith,"2023-03-23",37,ZA,1,100.19,100.19
16779,B,Bradley Davis,"2025-05-21",39,AU,2,124.97,62.49
16783,B,Gregory Bryan,"2024-04-30",50,DE,1,10.91,10.91
16786,A,Sophia Riley,"2020-04-11",69,NL,2,72.46,36.23
16793,B,Craig Mills,"2022-07-24",18,GB,1,104.72,104.72
16796,A,Christina Bishop,"2022-02-02",59,IN,2,205.81,102.9
16797,B,Robert Mcintyre,"2021-07-06",35,PL,4,814.19,203.55
16798,A,Brian Mosley PhD,"2020-07-13",47,ZA,1,82.43,82.43
16801,B,Joseph Hicks,"2022-05-25",33,JP,1,208.24,208.24
16802,A,Kimberly Bailey,"2023-05-04",45,ES,2,286.57,143.28
16804,A,Adam Butler,"2022-03-03",66,IN,1,80.17,80.17
16805,B,Elizabeth Wood,"2024-08-26",59,AU,1,43.53,43.53
16806,A,Kristen Krueger,"2020-05-08",35,US,1,480.35,480.35
16809,B,Kimberly Knapp,"2024-04-10",34,IN,3,478.76,159.59
16818,A,Ronald Gross,"2021-08-08",45,AU,1,165.75,165.75
16820,A,Eric Compton,"2021-04-07",63,BR,1,92.7,92.7
16832,A,Sandy Flores,"2024-03-30",25,US,1,30.17,30.17
16837,B,Robert Miller,"2024-09-11",50,NL,2,317.93,158.96
16843,B,Adam Jenkins,"2023-09-05",65,US,2,371.87,185.94
16846,A,Krystal Vazquez,"2022-09-15",51,AE,2,346.51,173.26
16848,A,Alejandro Moyer,"2024-05-15",45,MX,3,196.03,65.34
16850,A,Grace Wells,"2021-10-08",73,NL,1,39.88,39.88
16853,B,Laura Cohen,"2021-10-04",75,NL,2,125.5,62.75
16855,B,Mr. John Berger,"2023-02-08",19,IN,1,510.32,510.32
16856,A,Daniel Leonard,"2022-01-15",32,US,1,55.88,55.88
16860,A,Ashley Wade,"2025-08-01",37,AE,1,84.54,84.54
16861,B,Brian Barker,"2021-04-11",38,DE,1,69.69,69.69
16863,B,Jonathan Smith,"2024-08-12",63,GB,2,624.7,312.35
16866,A,Jacqueline Roberts,"2020-04-16",50,NL,2,192.77,96.38
16867,B,Denise Trevino,"2023-10-29",18,IN,2,236.19,118.1
16872,A,Tracy Marquez,"2025-02-12",31,US,1,49.5,49.5
16875,B,Kristen Williams,"2022-11-08",24,US,1,131.57,131.57
16877,B,Perry Williams,"2025-06-11",39,JP,3,544.18,181.39
16883,B,Micheal Everett,"2021-10-09",46,AU,2,144.47,72.24
16888,A,Jessica Sweeney,"2024-06-07",20,GB,1,12.02,12.02
16892,A,Oscar Thomas,"2021-05-03",59,DE,2,137.61,68.81
16893,B,Jessica Brown,"2024-01-13",37,FR,3,240.84,80.28
16896,A,Nicole Benson,"2025-03-31",50,AU,1,251.1,251.1
16897,B,Matthew Harper,"2020-01-21",23,FR,2,264.99,132.5
16899,B,Carol Taylor,"2020-01-25",73,US,3,308.44,102.81
16905,B,Todd Chang,"2022-03-19",74,DE,2,506.29,253.14
16907,B,Joshua Olson,"2023-04-24",59,US,2,139.61,69.81
16908,A,Deborah Price,"2021-12-30",35,DE,1,15.24,15.24
16910,A,Ronald Williams,"2024-12-02",53,US,1,156.62,156.62
16912,A,Emily Gardner,"2020-11-20",34,SG,2,268.26,134.13
16913,B,Bill Olsen,"2022-09-27",52,MX,2,430.77,215.39
16919,B,Christopher Gomez,"2020-08-11",34,AU,3,161.78,53.93
16920,A,Diane Huang,"2022-12-03",67,US,1,77.31,77.31
16925,B,Thomas Robles,"2022-01-16",60,DE,1,171.62,171.62
16926,A,Robert Donovan II,"2024-07-27",38,JP,1,29.68,29.68
16930,A,Joshua Francis,"2022-06-25",20,FR,1,26.29,26.29
16931,B,Adrian Gomez,"2025-01-29",48,US,2,240.1,120.05
16932,A,Wendy Ferguson,"2022-09-26",45,IN,4,191.09,47.77
16935,B,Benjamin Hicks,"2020-03-24",38,AE,1,162.71,162.71
16937,B,Nathan Ashley,"2025-09-14",51,US,3,95.33,31.78
16940,A,Courtney Gonzalez,"2021-12-25",58,FR,4,436.67,109.17
16942,A,Tony White,"2023-11-01",35,US,1,215.12,215.12
16945,B,Angela Smith,"2024-12-21",73,SG,1,115.2,115.2
16948,A,Steven Welch,"2024-03-19",59,AU,2,110.36,55.18
16950,A,Chad Tran,"2023-04-19",64,ES,2,159.2,79.6
16951,B,Gina Meyers,"2021-08-16",73,BR,3,332.96,110.99
16952,A,Charles Calhoun,"2021-03-15",42,BR,2,96.53,48.26
16959,B,Madeline Jones,"2020-10-20",31,DE,1,293.44,293.44
16962,A,Paula Lee,"2021-07-11",31,JP,1,541.0,541.0
16963,B,Charles Jackson,"2025-03-09",19,CA,1,100.74,100.74
16965,B,Kimberly Rocha,"2024-02-11",24,CA,1,51.57,51.57
16971,B,Patricia Banks,"2025-01-05",55,US,1,174.31,174.31
16973,B,Alexander Norton,"2023-05-23",30,IN,1,242.02,242.02
16980,A,Ashley Leach,"2023-03-16",45,ES,1,67.23,67.23
16982,A,Curtis Hunter,"2024-11-05",60,AU,2,45.0,22.5
16989,B,Dana Olson,"2021-05-25",37,FR,1,206.04,206.04
16990,A,Steven Anderson,"2023-02-24",57,US,2,59.33,29.67
16991,B,Alexander Hernandez,"2021-07-14",36,PL,1,223.55,223.55
16994,A,Tyrone Montoya,"2023-05-29",67,AU,2,490.83,245.42
16995,B,Corey Gaines DVM,"2023-01-21",73,GB,1,128.45,128.45
16998,A,Aaron Wong,"2021-05-19",39,PL,1,258.37,258.37
17001,B,Janet Martin,"2020-02-08",48,GB,3,160.52,53.51
17008,A,Darrell Greer,"2024-06-02",25,US,3,545.88,181.96
17010,A,Jacob Campbell,"2023-03-13",53,DE,2,250.17,125.08
17012,A,Harry Simon,"2024-12-16",55,DE,1,17.47,17.47
17015,B,Crystal Chung,"2021-02-27",40,NL,1,251.96,251.96
17016,A,Todd Dixon,"2020-09-26",21,BR,4,2036.38,509.09
17024,A,Jessica Harris,"2021-06-15",20,US,1,227.17,227.17
17030,A,Paul Underwood,"2020-05-22",47,SG,2,112.38,56.19
17033,B,Melissa Miller,"2024-07-16",65,AU,1,215.78,215.78
17034,A,Matthew Garcia,"2025-01-16",63,IN,1,146.89,146.89
17036,A,Michael Hill,"2021-08-22",67,FR,1,18.59,18.59
17040,A,Cody Perez,"2025-05-14",57,SE,3,532.85,177.62
17042,A,Michael Key,"2020-10-13",46,SG,4,1137.89,284.47
17045,B,Brad Jones,"2022-04-22",64,CA,2,430.71,215.36
17049,B,Maria Smith,"2020-06-11",34,AU,1,18.19,18.19
17050,A,Douglas Allen,"2022-01-10",53,JP,1,204.79,204.79
17052,A,Hannah Thomas,"2021-12-17",50,GB,2,298.14,149.07
17054,A,John Vance,"2022-06-29",22,SG,1,190.41,190.41
17055,B,Hannah Jones,"2023-10-27",57,JP,3,183.66,61.22
17061,B,Chelsea Zavala,"2022-10-28",20,NL,1,55.05,55.05
17063,B,Madison Mueller,"2020-06-19",61,CA,1,55.39,55.39
17064,A,Justin Barnett,"2024-07-15",64,DE,1,117.44,117.44
17070,A,Natalie Donaldson,"2024-12-01",42,US,2,239.17,119.59
17072,A,Kenneth Garcia,"2021-09-21",66,GB,1,128.97,128.97
17073,B,William Carter,"2024-09-17",58,AE,1,358.66,358.66
17078,A,John Mcclain,"2025-06-01",64,FR,1,235.5,235.5
17083,B,Donald Clark,"2025-07-01",42,US,3,254.33,84.78
17084,A,Christine Bradley,"2021-02-06",35,NL,2,851.0,425.5
17090,A,Lacey Evans,"2021-08-21",33,AU,2,64.87,32.43
17091,B,Dennis Johnson,"2020-10-16",43,IN,1,263.3,263.3
17095,B,Vincent Rodriguez,"2023-11-24",23,NL,1,225.07,225.07
17097,B,Johnny Kennedy,"2020-06-28",36,US,3,201.68,67.23
17102,A,Michael Sharp,"2025-08-06",25,US,1,40.23,40.23
17104,A,Darren Smith,"2020-03-09",31,DE,2,245.85,122.93
17105,B,Timothy Martinez,"2020-11-11",69,SG,1,93.33,93.33
17110,A,Jeffrey Nelson,"2022-05-24",31,MX,1,51.78,51.78
17115,B,Edward Gonzalez,"2025-03-01",22,JP,1,103.53,103.53
17117,B,Jennifer Dunn,"2024-09-28",51,AU,2,750.75,375.38
17118,A,Jennifer Vega,"2020-04-06",70,US,2,120.89,60.44
17120,A,Regina Richardson,"2025-09-09",44,PL,2,151.15,75.57
17122,A,Mark Houston,"2023-01-16",72,DE,1,17.82,17.82
17125,B,Anna Rodriguez,"2021-11-02",20,ES,1,125.11,125.11
17127,B,Olivia Tyler,"2023-10-24",72,US,2,499.59,249.8
17128,A,Allison Brown,"2021-01-21",56,FR,2,164.41,82.2
17130,A,Jessica Bennett,"2022-10-23",49,FR,1,116.9,116.9
17136,A,Patricia Thompson PhD,"2024-01-01",19,GB,3,202.51,67.5
17137,B,Jorge Ellis,"2022-05-09",70,IN,1,61.49,61.49
17138,A,Nicholas Reyes,"2020-07-11",61,BR,2,192.16,96.08
17141,B,Melissa Martin,"2025-07-16",43,DE,2,705.61,352.8
17147,B,Troy Hurst,"2025-03-11",51,US,1,96.87,96.87
17149,B,Erica Duke,"2024-10-25",56,ES,1,138.98,138.98
17156,A,Ms. Margaret Bailey MD,"2021-01-13",75,SE,1,64.23,64.23
17161,B,Mr. Austin Stein MD,"2021-12-18",67,AE,1,54.63,54.63
17175,B,Lauren Lee,"2021-06-23",75,US,1,88.29,88.29
17176,A,Sarah Clark,"2024-07-19",38,AU,1,361.31,361.31
17178,A,Angela Ferrell,"2022-03-19",43,GB,1,103.91,103.91
17180,A,Michele Smith,"2021-10-31",51,SG,2,265.04,132.52
17183,B,Isaiah Woods,"2025-04-27",52,PL,2,139.8,69.9
17186,A,Scott Stark MD,"2022-03-08",53,SG,1,47.99,47.99
17193,B,Cole Murray,"2020-01-04",40,FR,2,825.21,412.61
17195,B,Keith Anderson,"2023-09-26",31,SG,2,86.05,43.02
17198,A,Bobby Martinez,"2023-04-20",68,ZA,3,365.06,121.69
17204,A,Cindy Hogan,"2024-07-19",35,FR,2,574.9,287.45
17207,B,James Meyer,"2022-05-13",43,GB,1,64.77,64.77
17209,B,Autumn Figueroa,"2025-03-31",30,US,2,296.93,148.46
17219,B,Amber Parker,"2020-07-01",32,MX,1,65.73,65.73
17222,A,Angelica Morris,"2024-09-11",35,US,2,263.92,131.96
17223,B,Michael James,"2023-05-25",50,IN,3,67.93,22.64
17224,A,Jacob Lopez,"2025-02-27",55,JP,3,649.69,216.56
17232,A,John Marks,"2022-03-16",36,NL,1,46.11,46.11
17233,B,Robert Scott,"2022-01-29",36,NL,1,124.71,124.71
17240,A,George Flores,"2020-10-10",19,BR,1,112.37,112.37
17241,B,Eric Shaffer,"2021-06-27",62,NL,1,75.06,75.06
17243,B,Glenn Cox,"2021-08-04",69,IN,2,1001.01,500.51
17245,B,Nicole Holloway,"2020-04-02",24,DE,1,85.81,85.81
17246,A,Dennis Ferguson,"2024-07-05",64,BR,2,172.31,86.16
17253,B,Nathan Parker,"2025-04-24",60,SG,1,312.97,312.97
17254,A,Tanya Stewart,"2025-05-24",74,MX,1,47.44,47.44
17257,B,Tina Young,"2022-06-22",29,CA,1,43.86,43.86
17263,B,Krystal Rice,"2022-08-25",22,PL,2,336.68,168.34
17264,A,Michele Fry,"2021-03-23",71,AU,1,265.24,265.24
17266,A,Curtis Sharp,"2020-03-21",60,PL,2,134.71,67.35
17274,A,Daniel Green,"2021-02-02",59,US,2,156.98,78.49
17275,B,Gregory Lloyd,"2025-09-04",39,JP,2,52.27,26.14
17276,A,Kathryn Thomas,"2020-07-18",31,US,4,472.28,118.07
17277,B,Michelle Thompson,"2024-01-25",68,CA,1,10.18,10.18
17278,A,Cynthia Brown MD,"2022-01-11",26,ES,3,138.34,46.11
17281,B,Donna Smith,"2020-07-11",63,PL,2,681.04,340.52
17282,A,Justin Vega,"2021-02-25",54,DE,1,60.02,60.02
17283,B,Erin Martinez,"2025-10-27",49,US,1,181.9,181.9
17284,A,Kristin Cook,"2025-07-20",61,US,1,175.87,175.87
17285,B,George Robinson,"2022-06-07",69,DE,1,27.52,27.52
17286,A,Amy Benitez,"2025-07-01",65,DE,3,711.8,237.27
17289,B,Lisa Johnson,"2021-07-24",70,IN,2,892.14,446.07
17294,A,David Abbott,"2020-04-03",46,US,1,40.17,40.17
17295,B,Lisa Barker,"2023-07-16",30,IN,1,30.8,30.8
17297,B,Caroline Sanchez,"2020-11-16",74,CA,1,81.23,81.23
17299,B,Ronald Thompson,"2025-05-07",20,AE,2,493.37,246.69
17302,A,Tony Lester,"2024-08-26",49,BR,2,181.07,90.53
17304,A,Hannah Sullivan,"2021-06-30",31,JP,2,461.58,230.79
17306,A,William Hernandez DVM,"2020-10-24",45,FR,1,33.64,33.64
17313,B,Tammy Turner,"2022-01-13",71,SG,1,426.95,426.95
17316,A,Steven Montes,"2024-04-08",70,CA,2,113.17,56.58
17319,B,Lindsey Jackson,"2022-02-13",49,US,3,122.83,40.94
17320,A,Morgan Cooper,"2024-08-26",55,IN,2,247.91,123.96
17321,B,Jennifer Charles,"2021-06-22",73,JP,1,12.51,12.51
17324,A,Megan Osborne,"2020-02-02",34,DE,1,16.99,16.99
17329,B,Linda Oneill,"2023-11-29",25,US,2,271.86,135.93
17331,B,Darlene Trujillo,"2022-09-15",30,JP,1,223.87,223.87
17333,B,Alexis Green,"2020-06-09",72,GB,1,214.22,214.22
17337,B,Stephanie Ochoa,"2024-07-04",64,US,2,151.16,75.58
17338,A,Mrs. Shannon Gardner,"2023-01-03",46,FR,1,86.46,86.46
17341,B,Patricia Medina,"2023-01-22",24,US,1,32.45,32.45
17345,B,Kevin Klein,"2025-07-11",53,JP,2,136.38,68.19
17346,A,William Harvey,"2020-12-10",22,PL,1,34.32,34.32
17348,A,Misty Day,"2023-04-30",73,BR,3,268.09,89.36
17349,B,Brenda Jones,"2024-04-11",56,PL,1,44.44,44.44
17351,B,Mary Stone,"2023-07-21",74,SE,2,141.13,70.57
17355,B,Amy Wright,"2023-06-23",59,FR,1,216.08,216.08
17356,A,Sheila Ramirez,"2023-05-27",38,CA,1,133.38,133.38
17363,B,Adam Mullen,"2022-01-15",35,AE,2,500.78,250.39
17367,B,Joshua Barr,"2022-06-09",18,PL,1,191.93,191.93
17369,B,Carrie Martinez,"2024-10-05",19,AE,1,27.22,27.22
17373,B,Robert Mitchell DDS,"2022-07-05",56,ZA,1,126.5,126.5
17377,B,Katherine Conner,"2022-08-21",42,SG,1,68.05,68.05
17379,B,John Thomas,"2024-07-06",34,ES,2,364.58,182.29
17380,A,Christina Summers,"2023-12-23",49,MX,1,349.14,349.14
17381,B,Michael Flores,"2025-02-23",26,MX,1,875.79,875.79
17383,B,Jason Rodriguez,"2022-01-31",72,DE,1,31.93,31.93
17384,A,Brandon Evans,"2023-07-27",64,PL,2,1135.53,567.76
17386,A,Anna Reynolds,"2020-08-15",40,MX,2,61.16,30.58
17387,B,John Wong,"2025-07-22",49,JP,3,312.4,104.13
17388,A,Rachel Wright,"2025-05-05",35,US,1,90.33,90.33
17399,B,Tammy Hoffman,"2025-03-31",62,IN,1,26.85,26.85
17400,A,Monica Davis,"2025-02-08",71,GB,1,114.95,114.95
17402,A,Natasha Hall,"2022-05-01",26,PL,1,321.96,321.96
17404,A,Emily Hardin,"2025-08-29",32,US,1,36.0,36.0
17405,B,Patricia Jones,"2020-05-31",30,US,1,173.42,173.42
17407,B,Jamie Brown,"2021-07-07",62,US,1,32.05,32.05
17409,B,Erin Hall,"2022-08-18",56,GB,2,146.07,73.04
17410,A,Brittany Smith,"2024-01-11",68,MX,4,472.56,118.14
17419,B,John Burke,"2023-12-08",43,US,1,224.99,224.99
17421,B,Maria Lewis MD,"2024-07-17",56,SE,1,83.78,83.78
17423,B,Mary Black,"2020-08-02",72,GB,3,140.85,46.95
17424,A,Kimberly Johns,"2024-09-20",31,FR,1,198.45,198.45
17425,B,Lauren Todd,"2024-02-22",69,GB,2,588.97,294.49
17428,A,Justin Cross,"2021-12-16",58,BR,2,146.24,73.12
17429,B,Thomas Howard,"2021-05-21",70,AE,1,32.41,32.41
17437,B,Lindsey Brown,"2025-09-29",52,IN,2,29.23,14.62
17443,B,Misty King,"2025-06-10",59,BR,2,170.92,85.46
17444,A,Jo Medina,"2023-09-13",20,IN,1,185.34,185.34
17447,B,Mark Williams,"2022-11-30",53,JP,2,84.05,42.03
17449,B,Misty Martin,"2021-08-06",67,IN,2,261.42,130.71
17456,A,Dustin Cordova,"2024-04-08",44,ES,4,474.69,118.67
17457,B,Sue Guerrero,"2025-10-12",69,DE,1,33.47,33.47
17458,A,Jenny Smith,"2020-02-12",72,CA,1,269.76,269.76
17463,B,Kyle Christian,"2025-10-11",66,FR,1,109.55,109.55
17465,B,Jasmine Smith,"2023-03-13",58,IN,1,104.23,104.23
17467,B,Nicholas Moore,"2025-02-04",41,SG,3,384.59,128.2
17469,B,Benjamin Ford,"2022-01-04",26,CA,1,194.26,194.26
17472,A,Heather Lee,"2020-01-15",68,US,1,337.28,337.28
17473,B,William Mcdonald,"2025-10-08",36,BR,3,73.87,24.62
17477,B,Ashley Richardson,"2023-05-17",28,US,1,112.25,112.25
17479,B,Matthew Mcmillan,"2025-04-27",60,CA,3,59.73,19.91
17483,B,Peter Cook,"2021-12-31",38,ZA,2,138.22,69.11
17484,A,Mr. Joseph Ali,"2025-02-13",25,DE,2,113.9,56.95
17485,B,Sarah Sanders,"2022-12-17",27,US,3,508.79,169.6
17493,B,Brad White,"2025-07-23",35,DE,2,244.97,122.48
17495,B,William Rodgers,"2022-06-27",71,US,1,58.77,58.77
17497,B,Zachary Figueroa,"2021-04-20",44,CA,1,168.73,168.73
17502,A,Zachary George,"2023-10-17",66,IN,1,415.64,415.64
17503,B,Jodi Lee,"2025-08-09",61,JP,1,59.2,59.2
17505,B,Kimberly King,"2023-06-17",65,SG,1,144.82,144.82
17510,A,Nathan Branch,"2023-12-07",47,SG,1,42.83,42.83
17513,B,Daniel Cannon,"2025-04-26",34,FR,1,51.71,51.71
17514,A,Angela Livingston,"2025-02-01",33,IN,1,151.04,151.04
17519,B,Matthew Lane,"2020-08-14",27,ES,2,231.56,115.78
17522,A,Maria Patterson,"2022-01-17",18,NL,1,68.67,68.67
17526,A,Patricia Stevens,"2023-06-26",62,US,1,55.07,55.07
17529,B,Megan Wagner,"2024-12-09",70,US,1,21.77,21.77
17532,A,Charles Warner,"2024-08-26",55,MX,1,98.24,98.24
17539,B,Rhonda Clayton,"2023-11-15",47,IN,2,173.19,86.6
17543,B,Brian Carter,"2021-11-13",44,GB,1,12.9,12.9
17548,A,Vickie Edwards,"2024-12-07",36,SE,1,308.97,308.97
17550,A,Daniel Wang,"2025-09-09",49,MX,1,57.62,57.62
17551,B,Abigail Clark,"2023-12-03",29,IN,1,623.26,623.26
17555,B,Karen Clark,"2025-07-01",57,MX,1,56.78,56.78
17558,A,Victoria Stephenson,"2022-08-17",29,BR,2,196.11,98.06
17561,B,Jerry White,"2025-03-30",74,MX,4,300.6,75.15
17565,B,Jeremy Whitney,"2023-04-18",59,NL,1,184.15,184.15
17569,B,Christopher Franklin,"2025-04-20",56,US,2,62.78,31.39
17571,B,Scott Morgan,"2024-11-15",63,CA,1,30.71,30.71
17572,A,Mary Jones,"2025-07-25",30,IN,3,841.49,280.5
17574,A,Amanda Mitchell,"2025-07-25",40,GB,1,343.14,343.14
17575,B,Brandon Williams,"2024-03-16",64,BR,2,73.17,36.58
